"KEGG_ID"	"ENTREZID"	"SYMBOL"	"PATHWAY"
"5299"	"mmu03010"	"20102"	"Rps4x"	"Ribosome"
"5300"	"mmu03010"	"20103"	"Rps5"	"Ribosome"
"5301"	"mmu03010"	"20104"	"Rps6"	"Ribosome"
"5302"	"mmu03010"	"20115"	"Rps7"	"Ribosome"
"5303"	"mmu03010"	"20116"	"Rps8"	"Ribosome"
"5304"	"mmu03010"	"216767"	"Mrpl22"	"Ribosome"
"5305"	"mmu03010"	"22121"	"Rpl13a"	"Ribosome"
"5306"	"mmu03010"	"22186"	"Uba52"	"Ribosome"
"5307"	"mmu03010"	"225215"	"Rsl24d1"	"Ribosome"
"5308"	"mmu03010"	"236598"	"Rn28s1"	"Ribosome"
"5309"	"mmu03010"	"237433"	"Gm4925"	"Ribosome"
"5310"	"mmu03010"	"24030"	"Mrps12"	"Ribosome"
"5311"	"mmu03010"	"26451"	"Rpl27a"	"Ribosome"
"5312"	"mmu03010"	"267019"	"Rps15a"	"Ribosome"
"5313"	"mmu03010"	"268449"	"Rpl23a"	"Ribosome"
"5314"	"mmu03010"	"269261"	"Rpl12"	"Ribosome"
"5315"	"mmu03010"	"26961"	"Rpl8"	"Ribosome"
"5316"	"mmu03010"	"270106"	"Rpl13"	"Ribosome"
"5317"	"mmu03010"	"27050"	"Rps3"	"Ribosome"
"5318"	"mmu03010"	"27176"	"Rpl7a"	"Ribosome"
"5319"	"mmu03010"	"27207"	"Rps11"	"Ribosome"
"5320"	"mmu03010"	"27367"	"Rpl3"	"Ribosome"
"5321"	"mmu03010"	"27370"	"Rps26"	"Ribosome"
"5322"	"mmu03010"	"27395"	"Mrpl15"	"Ribosome"
"5323"	"mmu03010"	"27397"	"Mrpl17"	"Ribosome"
"5324"	"mmu03010"	"27398"	"Mrpl2"	"Ribosome"
"5325"	"mmu03010"	"319195"	"Rpl17"	"Ribosome"
"5326"	"mmu03010"	"353242"	"Mrpl21"	"Ribosome"
"5327"	"mmu03010"	"50529"	"Mrps7"	"Ribosome"
"5328"	"mmu03010"	"54127"	"Rps28"	"Ribosome"
"5329"	"mmu03010"	"54217"	"Rpl36"	"Ribosome"
"5330"	"mmu03010"	"56040"	"Rplp1"	"Ribosome"
"5331"	"mmu03010"	"56282"	"Mrpl12"	"Ribosome"
"5332"	"mmu03010"	"56284"	"Mrpl19"	"Ribosome"
"5333"	"mmu03010"	"57294"	"Rps27"	"Ribosome"
"5334"	"mmu03010"	"57808"	"Rpl35a"	"Ribosome"
"5335"	"mmu03010"	"619547"	"Rpl34-ps1"	"Ribosome"
"5336"	"mmu03010"	"64657"	"Mrps10"	"Ribosome"
"5337"	"mmu03010"	"64659"	"Mrps14"	"Ribosome"
"5338"	"mmu03010"	"65019"	"Rpl23"	"Ribosome"
"5339"	"mmu03010"	"66163"	"Mrpl4"	"Ribosome"
"5340"	"mmu03010"	"66211"	"Rpl3l"	"Ribosome"
"5341"	"mmu03010"	"66223"	"Mrpl35"	"Ribosome"
"5342"	"mmu03010"	"66242"	"Mrps16"	"Ribosome"
"5343"	"mmu03010"	"66258"	"Mrps17"	"Ribosome"
"5344"	"mmu03010"	"66292"	"Mrps21"	"Ribosome"
"5345"	"mmu03010"	"66407"	"Mrps15"	"Ribosome"
"5346"	"mmu03010"	"66419"	"Mrpl11"	"Ribosome"
"5347"	"mmu03010"	"66448"	"Mrpl20"	"Ribosome"
"5348"	"mmu03010"	"66475"	"Rps23"	"Ribosome"
"5349"	"mmu03010"	"66480"	"Rpl15"	"Ribosome"
"5350"	"mmu03010"	"66481"	"Rps21"	"Ribosome"
"5351"	"mmu03010"	"66483"	"Rpl36al"	"Ribosome"
"5352"	"mmu03010"	"66489"	"Rpl35"	"Ribosome"
"5353"	"mmu03010"	"665562"	"Rpl31-ps12"	"Ribosome"
"5354"	"mmu03010"	"66845"	"Mrpl33"	"Ribosome"
"5355"	"mmu03010"	"67025"	"Rpl11"	"Ribosome"
"5356"	"mmu03010"	"67097"	"Rps10"	"Ribosome"
"5357"	"mmu03010"	"67115"	"Rpl14"	"Ribosome"
"5358"	"mmu03010"	"67186"	"Rplp2"	"Ribosome"
"5359"	"mmu03010"	"67248"	"Rpl39"	"Ribosome"
"5360"	"mmu03010"	"67281"	"Rpl37"	"Ribosome"
"5361"	"mmu03010"	"67427"	"Rps20"	"Ribosome"
"5362"	"mmu03010"	"67671"	"Rpl38"	"Ribosome"
"5363"	"mmu03010"	"67681"	"Mrpl18"	"Ribosome"
"5364"	"mmu03010"	"67707"	"Mrpl24"	"Ribosome"
"5365"	"mmu03010"	"67891"	"Rpl4"	"Ribosome"
"5366"	"mmu03010"	"67941"	"Rps27l"	"Ribosome"
"5367"	"mmu03010"	"67945"	"Rpl41"	"Ribosome"
"5368"	"mmu03010"	"67994"	"Mrps11"	"Ribosome"
"5369"	"mmu03010"	"68028"	"Rpl22l1"	"Ribosome"
"5370"	"mmu03010"	"68052"	"Rps13"	"Ribosome"
"5371"	"mmu03010"	"68172"	"Rpl39l"	"Ribosome"
"5372"	"mmu03010"	"68193"	"Rpl24"	"Ribosome"
"5373"	"mmu03010"	"68436"	"Rpl34"	"Ribosome"
"5374"	"mmu03010"	"68463"	"Mrpl14"	"Ribosome"
"5375"	"mmu03010"	"68537"	"Mrpl13"	"Ribosome"
"5376"	"mmu03010"	"68565"	"Mrps18a"	"Ribosome"
"5377"	"mmu03010"	"68611"	"Mrpl28"	"Ribosome"
"5378"	"mmu03010"	"68735"	"Mrps18c"	"Ribosome"
"5379"	"mmu03010"	"69527"	"Mrps9"	"Ribosome"
"5380"	"mmu03010"	"75398"	"Mrpl32"	"Ribosome"
"5381"	"mmu03010"	"75617"	"Rps25"	"Ribosome"
"5382"	"mmu03010"	"76808"	"Rpl18a"	"Ribosome"
"5383"	"mmu03010"	"76846"	"Rps9"	"Ribosome"
"5384"	"mmu03010"	"77721"	"Mrps5"	"Ribosome"
"5385"	"mmu03010"	"78294"	"Rps27a"	"Ribosome"
"5386"	"mmu03010"	"78523"	"Mrpl9"	"Ribosome"
"5387"	"mmu03010"	"790956"	"Rs5-8s1"	"Ribosome"
"5388"	"mmu03010"	"94061"	"Mrpl1"	"Ribosome"
"5389"	"mmu03010"	"94062"	"Mrpl3"	"Ribosome"
"5390"	"mmu03010"	"94063"	"Mrpl16"	"Ribosome"
"5391"	"mmu03010"	"94064"	"Mrpl27"	"Ribosome"
"5392"	"mmu03010"	"94065"	"Mrpl34"	"Ribosome"
"5393"	"mmu03010"	"94066"	"Mrpl36"	"Ribosome"
"5394"	"mmu03013"	"100041953"	"Sap18b"	"RNA transport"
"5395"	"mmu03013"	"100042807"	"Eif3j2"	"RNA transport"
"5396"	"mmu03013"	"100043292"	"Gm4340"	"RNA transport"
"5397"	"mmu03013"	"102614"	"Rpp25"	"RNA transport"
"5398"	"mmu03013"	"103468"	"Nup107"	"RNA transport"
"5399"	"mmu03013"	"103573"	"Xpo1"	"RNA transport"
"5400"	"mmu03013"	"107829"	"Thoc5"	"RNA transport"
"5401"	"mmu03013"	"107939"	"Pom121"	"RNA transport"
"5402"	"mmu03013"	"108067"	"Eif2b3"	"RNA transport"
"5403"	"mmu03013"	"108112"	"Eif4ebp3"	"RNA transport"
"5404"	"mmu03013"	"108989"	"Tpr"	"RNA transport"
"5405"	"mmu03013"	"110379"	"Sec13"	"RNA transport"
"5406"	"mmu03013"	"114615"	"Elac1"	"RNA transport"
"5407"	"mmu03013"	"114671"	"4930444G20Rik"	"RNA transport"
"5408"	"mmu03013"	"116940"	"Tgs1"	"RNA transport"
"5409"	"mmu03013"	"117109"	"Pop5"	"RNA transport"
"5410"	"mmu03013"	"12729"	"Clns1a"	"RNA transport"
"5411"	"mmu03013"	"13627"	"Eef1a1"	"RNA transport"
"5412"	"mmu03013"	"13628"	"Eef1a2"	"RNA transport"
"5413"	"mmu03013"	"13664"	"Eif1a"	"RNA transport"
"5414"	"mmu03013"	"13665"	"Eif2s1"	"RNA transport"
"5415"	"mmu03013"	"13667"	"Eif2b4"	"RNA transport"
"5416"	"mmu03013"	"13669"	"Eif3a"	"RNA transport"
"5417"	"mmu03013"	"13681"	"Eif4a1"	"RNA transport"
"5418"	"mmu03013"	"13682"	"Eif4a2"	"RNA transport"
"5419"	"mmu03013"	"13684"	"Eif4e"	"RNA transport"
"5420"	"mmu03013"	"13685"	"Eif4ebp1"	"RNA transport"
"5421"	"mmu03013"	"13688"	"Eif4ebp2"	"RNA transport"
"5422"	"mmu03013"	"13690"	"Eif4g2"	"RNA transport"
"5423"	"mmu03013"	"14265"	"Fmr1"	"RNA transport"
"5424"	"mmu03013"	"14359"	"Fxr1"	"RNA transport"
"5425"	"mmu03013"	"16211"	"Kpnb1"	"RNA transport"
"5426"	"mmu03013"	"16341"	"Eif3e"	"RNA transport"
"5427"	"mmu03013"	"170722"	"Nxf7"	"RNA transport"
"5428"	"mmu03013"	"170762"	"Nup155"	"RNA transport"
"5429"	"mmu03013"	"170930"	"Sumo2"	"RNA transport"
"5430"	"mmu03013"	"17149"	"Magoh"	"RNA transport"
"5431"	"mmu03013"	"18141"	"Nup50"	"RNA transport"
"5432"	"mmu03013"	"18226"	"Nup62"	"RNA transport"
"5433"	"mmu03013"	"18458"	"Pabpc1"	"RNA transport"
"5434"	"mmu03013"	"18459"	"Pabpc2"	"RNA transport"
"5435"	"mmu03013"	"18949"	"Pnn"	"RNA transport"
"5436"	"mmu03013"	"19069"	"Nup88"	"RNA transport"
"5437"	"mmu03013"	"192160"	"Casc3"	"RNA transport"
"5438"	"mmu03013"	"192170"	"Eif4a3"	"RNA transport"
"5439"	"mmu03013"	"19384"	"Ran"	"RNA transport"
"5440"	"mmu03013"	"19386"	"Ranbp2"	"RNA transport"
"5441"	"mmu03013"	"19387"	"Rangap1"	"RNA transport"
"5442"	"mmu03013"	"19428"	"Rasl2-9"	"RNA transport"
"5443"	"mmu03013"	"195236"	"Pom121l2"	"RNA transport"
"5444"	"mmu03013"	"19704"	"Upf1"	"RNA transport"
"5445"	"mmu03013"	"19826"	"Rnps1"	"RNA transport"
"5446"	"mmu03013"	"20220"	"Sap18"	"RNA transport"
"5447"	"mmu03013"	"20430"	"Cyfip1"	"RNA transport"
"5448"	"mmu03013"	"20595"	"Smn1"	"RNA transport"
"5449"	"mmu03013"	"20610"	"Sumo3"	"RNA transport"
"5450"	"mmu03013"	"208366"	"Rpp40"	"RNA transport"
"5451"	"mmu03013"	"208643"	"Eif4g1"	"RNA transport"
"5452"	"mmu03013"	"20901"	"Strap"	"RNA transport"
"5453"	"mmu03013"	"20918"	"Eif1"	"RNA transport"
"5454"	"mmu03013"	"209354"	"Eif2b1"	"RNA transport"
"5455"	"mmu03013"	"21335"	"Tacc3"	"RNA transport"
"5456"	"mmu03013"	"216766"	"Gemin5"	"RNA transport"
"5457"	"mmu03013"	"21681"	"Alyref"	"RNA transport"
"5458"	"mmu03013"	"217715"	"Eif2b2"	"RNA transport"
"5459"	"mmu03013"	"217869"	"Eif5"	"RNA transport"
"5460"	"mmu03013"	"218210"	"Nup153"	"RNA transport"
"5461"	"mmu03013"	"218268"	"Eif4e1b"	"RNA transport"
"5462"	"mmu03013"	"218693"	"Paip1"	"RNA transport"
"5463"	"mmu03013"	"22196"	"Ube2i"	"RNA transport"
"5464"	"mmu03013"	"22218"	"Sumo1"	"RNA transport"
"5465"	"mmu03013"	"223921"	"Aaas"	"RNA transport"
"5466"	"mmu03013"	"224045"	"Eif2b5"	"RNA transport"
"5467"	"mmu03013"	"225160"	"Thoc1"	"RNA transport"
"5468"	"mmu03013"	"226982"	"Eif5b"	"RNA transport"
"5469"	"mmu03013"	"227522"	"Rpp38"	"RNA transport"
"5470"	"mmu03013"	"227699"	"Nup188"	"RNA transport"
"5471"	"mmu03013"	"227720"	"Nup214"	"RNA transport"
"5472"	"mmu03013"	"230721"	"Pabpc4"	"RNA transport"
"5473"	"mmu03013"	"230861"	"Eif4g3"	"RNA transport"
"5474"	"mmu03013"	"231042"	"Nupl2"	"RNA transport"
"5475"	"mmu03013"	"231201"	"AF366264"	"RNA transport"
"5476"	"mmu03013"	"234865"	"Nup133"	"RNA transport"
"5477"	"mmu03013"	"237082"	"Nxt2"	"RNA transport"
"5478"	"mmu03013"	"237221"	"Gemin8"	"RNA transport"
"5479"	"mmu03013"	"23879"	"Fxr2"	"RNA transport"
"5480"	"mmu03013"	"241989"	"Pabpc4l"	"RNA transport"
"5481"	"mmu03013"	"245610"	"Nxf3"	"RNA transport"
"5482"	"mmu03013"	"26905"	"Eif2s3x"	"RNA transport"
"5483"	"mmu03013"	"26908"	"Eif2s3y"	"RNA transport"
"5484"	"mmu03013"	"269113"	"Nup54"	"RNA transport"
"5485"	"mmu03013"	"26987"	"Eif4e2"	"RNA transport"
"5486"	"mmu03013"	"269966"	"Nup98"	"RNA transport"
"5487"	"mmu03013"	"27374"	"Prmt5"	"RNA transport"
"5488"	"mmu03013"	"276919"	"Gemin4"	"RNA transport"
"5489"	"mmu03013"	"27979"	"Eif3b"	"RNA transport"
"5490"	"mmu03013"	"326622"	"Upf2"	"RNA transport"
"5491"	"mmu03013"	"331401"	"Thoc2"	"RNA transport"
"5492"	"mmu03013"	"381404"	"Pabpc1l"	"RNA transport"
"5493"	"mmu03013"	"386612"	"Thoc6"	"RNA transport"
"5494"	"mmu03013"	"408191"	"Gm5415"	"RNA transport"
"5495"	"mmu03013"	"408192"	"Gm9839"	"RNA transport"
"5496"	"mmu03013"	"433702"	"Ncbp1"	"RNA transport"
"5497"	"mmu03013"	"445007"	"Nup85"	"RNA transport"
"5498"	"mmu03013"	"51796"	"Srrm1"	"RNA transport"
"5499"	"mmu03013"	"53319"	"Nxf1"	"RNA transport"
"5500"	"mmu03013"	"53356"	"Eif3g"	"RNA transport"
"5501"	"mmu03013"	"53817"	"Ddx39b"	"RNA transport"
"5502"	"mmu03013"	"53975"	"Ddx20"	"RNA transport"
"5503"	"mmu03013"	"54364"	"Rpp30"	"RNA transport"
"5504"	"mmu03013"	"54563"	"Nup210"	"RNA transport"
"5505"	"mmu03013"	"54709"	"Eif3i"	"RNA transport"
"5506"	"mmu03013"	"55944"	"Eif3d"	"RNA transport"
"5507"	"mmu03013"	"56009"	"Alyref2"	"RNA transport"
"5508"	"mmu03013"	"56215"	"Acin1"	"RNA transport"
"5509"	"mmu03013"	"56347"	"Eif3c"	"RNA transport"
"5510"	"mmu03013"	"56488"	"Nxt1"	"RNA transport"
"5511"	"mmu03013"	"56698"	"Phax"	"RNA transport"
"5512"	"mmu03013"	"59015"	"Nup160"	"RNA transport"
"5513"	"mmu03013"	"60365"	"Rbm8a"	"RNA transport"
"5514"	"mmu03013"	"66069"	"Snupn"	"RNA transport"
"5515"	"mmu03013"	"66085"	"Eif3f"	"RNA transport"
"5516"	"mmu03013"	"66161"	"Pop4"	"RNA transport"
"5517"	"mmu03013"	"66231"	"Thoc7"	"RNA transport"
"5518"	"mmu03013"	"66235"	"Eif1ax"	"RNA transport"
"5519"	"mmu03013"	"66441"	"Magohb"	"RNA transport"
"5520"	"mmu03013"	"66603"	"Gemin2"	"RNA transport"
"5521"	"mmu03013"	"66679"	"Rae1"	"RNA transport"
"5522"	"mmu03013"	"668137"	"Gm8994"	"RNA transport"
"5523"	"mmu03013"	"668382"	"Pabpc1l2b-ps"	"RNA transport"
"5524"	"mmu03013"	"67031"	"Upf3a"	"RNA transport"
"5525"	"mmu03013"	"67053"	"Rpp14"	"RNA transport"
"5526"	"mmu03013"	"67204"	"Eif2s2"	"RNA transport"
"5527"	"mmu03013"	"67242"	"Gemin6"	"RNA transport"
"5528"	"mmu03013"	"67543"	"Pabpc6"	"RNA transport"
"5529"	"mmu03013"	"67676"	"Rpp21"	"RNA transport"
"5530"	"mmu03013"	"67724"	"Pop1"	"RNA transport"
"5531"	"mmu03013"	"68092"	"Ncbp2"	"RNA transport"
"5532"	"mmu03013"	"68134"	"Upf3b"	"RNA transport"
"5533"	"mmu03013"	"68135"	"Eif3h"	"RNA transport"
"5534"	"mmu03013"	"68626"	"Elac2"	"RNA transport"
"5535"	"mmu03013"	"68969"	"Eif1b"	"RNA transport"
"5536"	"mmu03013"	"69482"	"Nup35"	"RNA transport"
"5537"	"mmu03013"	"69731"	"Gemin7"	"RNA transport"
"5538"	"mmu03013"	"69736"	"Nup37"	"RNA transport"
"5539"	"mmu03013"	"69912"	"Nup43"	"RNA transport"
"5540"	"mmu03013"	"69961"	"Rpp25l"	"RNA transport"
"5541"	"mmu03013"	"70047"	"Trnt1"	"RNA transport"
"5542"	"mmu03013"	"70699"	"Nup205"	"RNA transport"
"5543"	"mmu03013"	"71805"	"Nup93"	"RNA transport"
"5544"	"mmu03013"	"71844"	"Nupl1"	"RNA transport"
"5545"	"mmu03013"	"72124"	"Seh1l"	"RNA transport"
"5546"	"mmu03013"	"72322"	"Xpo5"	"RNA transport"
"5547"	"mmu03013"	"72787"	"Ndc1"	"RNA transport"
"5548"	"mmu03013"	"73192"	"Xpot"	"RNA transport"
"5549"	"mmu03013"	"73666"	"Thoc3"	"RNA transport"
"5550"	"mmu03013"	"74097"	"Pop7"	"RNA transport"
"5551"	"mmu03013"	"75471"	"1700009N14Rik"	"RNA transport"
"5552"	"mmu03013"	"75705"	"Eif4b"	"RNA transport"
"5553"	"mmu03013"	"75826"	"Senp2"	"RNA transport"
"5554"	"mmu03013"	"76884"	"Cyfip2"	"RNA transport"
"5555"	"mmu03013"	"77595"	"Nup210l"	"RNA transport"
"5556"	"mmu03013"	"78428"	"Pym1"	"RNA transport"
"5557"	"mmu03013"	"78655"	"Eif3j1"	"RNA transport"
"5558"	"mmu03013"	"83454"	"Nxf2"	"RNA transport"
"5559"	"mmu03013"	"93728"	"Pabpc5"	"RNA transport"
"5560"	"mmu03013"	"97112"	"Nmd3"	"RNA transport"
"5561"	"mmu03015"	"100039815"	"Gm2436"	"mRNA surveillance pathway"
"5562"	"mmu03015"	"100039830"	"Gm2446"	"mRNA surveillance pathway"
"5563"	"mmu03015"	"100041953"	"Sap18b"	"mRNA surveillance pathway"
"5564"	"mmu03015"	"100043292"	"Gm4340"	"mRNA surveillance pathway"
"5565"	"mmu03015"	"103677"	"Smg6"	"mRNA surveillance pathway"
"5566"	"mmu03015"	"105083"	"Pelo"	"mRNA surveillance pathway"
"5567"	"mmu03015"	"108062"	"Cstf2"	"mRNA surveillance pathway"
"5568"	"mmu03015"	"14852"	"Gspt1"	"mRNA surveillance pathway"
"5569"	"mmu03015"	"14853"	"Gspt2"	"mRNA surveillance pathway"
"5570"	"mmu03015"	"170722"	"Nxf7"	"mRNA surveillance pathway"
"5571"	"mmu03015"	"17149"	"Magoh"	"mRNA surveillance pathway"
"5572"	"mmu03015"	"17690"	"Msi1"	"mRNA surveillance pathway"
"5573"	"mmu03015"	"18458"	"Pabpc1"	"mRNA surveillance pathway"
"5574"	"mmu03015"	"18459"	"Pabpc2"	"mRNA surveillance pathway"
"5575"	"mmu03015"	"18789"	"Papola"	"mRNA surveillance pathway"
"5576"	"mmu03015"	"18949"	"Pnn"	"mRNA surveillance pathway"
"5577"	"mmu03015"	"19045"	"Ppp1ca"	"mRNA surveillance pathway"
"5578"	"mmu03015"	"19046"	"Ppp1cb"	"mRNA surveillance pathway"
"5579"	"mmu03015"	"19047"	"Ppp1cc"	"mRNA surveillance pathway"
"5580"	"mmu03015"	"19052"	"Ppp2ca"	"mRNA surveillance pathway"
"5581"	"mmu03015"	"19053"	"Ppp2cb"	"mRNA surveillance pathway"
"5582"	"mmu03015"	"19054"	"Ppp2r3d"	"mRNA surveillance pathway"
"5583"	"mmu03015"	"192160"	"Casc3"	"mRNA surveillance pathway"
"5584"	"mmu03015"	"192170"	"Eif4a3"	"mRNA surveillance pathway"
"5585"	"mmu03015"	"19704"	"Upf1"	"mRNA surveillance pathway"
"5586"	"mmu03015"	"19826"	"Rnps1"	"mRNA surveillance pathway"
"5587"	"mmu03015"	"20220"	"Sap18"	"mRNA surveillance pathway"
"5588"	"mmu03015"	"216578"	"Papolg"	"mRNA surveillance pathway"
"5589"	"mmu03015"	"21681"	"Alyref"	"mRNA surveillance pathway"
"5590"	"mmu03015"	"21770"	"Ppp2r5d"	"mRNA surveillance pathway"
"5591"	"mmu03015"	"225363"	"Etf1"	"mRNA surveillance pathway"
"5592"	"mmu03015"	"225849"	"Ppp2r5b"	"mRNA surveillance pathway"
"5593"	"mmu03015"	"226517"	"Smg7"	"mRNA surveillance pathway"
"5594"	"mmu03015"	"226849"	"Ppp2r5a"	"mRNA surveillance pathway"
"5595"	"mmu03015"	"228410"	"Cstf3"	"mRNA surveillance pathway"
"5596"	"mmu03015"	"229512"	"Smg5"	"mRNA surveillance pathway"
"5597"	"mmu03015"	"230721"	"Pabpc4"	"mRNA surveillance pathway"
"5598"	"mmu03015"	"233789"	"Smg1"	"mRNA surveillance pathway"
"5599"	"mmu03015"	"235542"	"Ppp2r3a"	"mRNA surveillance pathway"
"5600"	"mmu03015"	"237082"	"Nxt2"	"mRNA surveillance pathway"
"5601"	"mmu03015"	"24018"	"Rngtt"	"mRNA surveillance pathway"
"5602"	"mmu03015"	"241989"	"Pabpc4l"	"mRNA surveillance pathway"
"5603"	"mmu03015"	"245610"	"Nxf3"	"mRNA surveillance pathway"
"5604"	"mmu03015"	"269061"	"Cpsf7"	"mRNA surveillance pathway"
"5605"	"mmu03015"	"26931"	"Ppp2r5c"	"mRNA surveillance pathway"
"5606"	"mmu03015"	"26932"	"Ppp2r5e"	"mRNA surveillance pathway"
"5607"	"mmu03015"	"269643"	"Ppp2r2c"	"mRNA surveillance pathway"
"5608"	"mmu03015"	"326622"	"Upf2"	"mRNA surveillance pathway"
"5609"	"mmu03015"	"381404"	"Pabpc1l"	"mRNA surveillance pathway"
"5610"	"mmu03015"	"382035"	"Pabpn1l"	"mRNA surveillance pathway"
"5611"	"mmu03015"	"432508"	"Cpsf6"	"mRNA surveillance pathway"
"5612"	"mmu03015"	"433702"	"Ncbp1"	"mRNA surveillance pathway"
"5613"	"mmu03015"	"434233"	"Ppp1ccb"	"mRNA surveillance pathway"
"5614"	"mmu03015"	"51786"	"Cpsf2"	"mRNA surveillance pathway"
"5615"	"mmu03015"	"51792"	"Ppp2r1a"	"mRNA surveillance pathway"
"5616"	"mmu03015"	"51796"	"Srrm1"	"mRNA surveillance pathway"
"5617"	"mmu03015"	"52432"	"Ppp2r2d"	"mRNA surveillance pathway"
"5618"	"mmu03015"	"53319"	"Nxf1"	"mRNA surveillance pathway"
"5619"	"mmu03015"	"53817"	"Ddx39b"	"mRNA surveillance pathway"
"5620"	"mmu03015"	"54188"	"Cpsf4"	"mRNA surveillance pathway"
"5621"	"mmu03015"	"54196"	"Pabpn1"	"mRNA surveillance pathway"
"5622"	"mmu03015"	"54451"	"Cpsf3"	"mRNA surveillance pathway"
"5623"	"mmu03015"	"56009"	"Alyref2"	"mRNA surveillance pathway"
"5624"	"mmu03015"	"56215"	"Acin1"	"mRNA surveillance pathway"
"5625"	"mmu03015"	"56422"	"Hbs1l"	"mRNA surveillance pathway"
"5626"	"mmu03015"	"56488"	"Nxt1"	"mRNA surveillance pathway"
"5627"	"mmu03015"	"56522"	"Papolb"	"mRNA surveillance pathway"
"5628"	"mmu03015"	"59032"	"Ppp2r3c"	"mRNA surveillance pathway"
"5629"	"mmu03015"	"60365"	"Rbm8a"	"mRNA surveillance pathway"
"5630"	"mmu03015"	"66441"	"Magohb"	"mRNA surveillance pathway"
"5631"	"mmu03015"	"668137"	"Gm8994"	"mRNA surveillance pathway"
"5632"	"mmu03015"	"668382"	"Pabpc1l2b-ps"	"mRNA surveillance pathway"
"5633"	"mmu03015"	"66899"	"Fip1l1"	"mRNA surveillance pathway"
"5634"	"mmu03015"	"67031"	"Upf3a"	"mRNA surveillance pathway"
"5635"	"mmu03015"	"67337"	"Cstf1"	"mRNA surveillance pathway"
"5636"	"mmu03015"	"67543"	"Pabpc6"	"mRNA surveillance pathway"
"5637"	"mmu03015"	"67897"	"Rnmt"	"mRNA surveillance pathway"
"5638"	"mmu03015"	"68092"	"Ncbp2"	"mRNA surveillance pathway"
"5639"	"mmu03015"	"68134"	"Upf3b"	"mRNA surveillance pathway"
"5640"	"mmu03015"	"68188"	"Sympk"	"mRNA surveillance pathway"
"5641"	"mmu03015"	"68219"	"Nudt21"	"mRNA surveillance pathway"
"5642"	"mmu03015"	"68991"	"Ssu72"	"mRNA surveillance pathway"
"5643"	"mmu03015"	"70248"	"Dazap1"	"mRNA surveillance pathway"
"5644"	"mmu03015"	"71978"	"Ppp2r2a"	"mRNA surveillance pathway"
"5645"	"mmu03015"	"72930"	"Ppp2r2b"	"mRNA surveillance pathway"
"5646"	"mmu03015"	"73699"	"Ppp2r1b"	"mRNA surveillance pathway"
"5647"	"mmu03015"	"74320"	"Wdr33"	"mRNA surveillance pathway"
"5648"	"mmu03015"	"74737"	"Pcf11"	"mRNA surveillance pathway"
"5649"	"mmu03015"	"76626"	"Msi2"	"mRNA surveillance pathway"
"5650"	"mmu03015"	"77305"	"Wdr82"	"mRNA surveillance pathway"
"5651"	"mmu03015"	"78428"	"Pym1"	"mRNA surveillance pathway"
"5652"	"mmu03015"	"83410"	"Cstf2t"	"mRNA surveillance pathway"
"5653"	"mmu03015"	"83454"	"Nxf2"	"mRNA surveillance pathway"
"5654"	"mmu03015"	"93728"	"Pabpc5"	"mRNA surveillance pathway"
"5655"	"mmu03015"	"94230"	"Cpsf1"	"mRNA surveillance pathway"
"5656"	"mmu03015"	"98985"	"Clp1"	"mRNA surveillance pathway"
"5657"	"mmu03018"	"103135"	"Pan2"	"RNA degradation"
"5658"	"mmu03018"	"104625"	"Cnot6"	"RNA degradation"
"5659"	"mmu03018"	"108077"	"Skiv2l"	"RNA degradation"
"5660"	"mmu03018"	"109075"	"Exosc4"	"RNA degradation"
"5661"	"mmu03018"	"12226"	"Btg1"	"RNA degradation"
"5662"	"mmu03018"	"12227"	"Btg2"	"RNA degradation"
"5663"	"mmu03018"	"12228"	"Btg3"	"RNA degradation"
"5664"	"mmu03018"	"13209"	"Ddx6"	"RNA degradation"
"5665"	"mmu03018"	"13806"	"Eno1"	"RNA degradation"
"5666"	"mmu03018"	"13807"	"Eno2"	"RNA degradation"
"5667"	"mmu03018"	"13808"	"Eno3"	"RNA degradation"
"5668"	"mmu03018"	"15510"	"Hspd1"	"RNA degradation"
"5669"	"mmu03018"	"15526"	"Hspa9"	"RNA degradation"
"5670"	"mmu03018"	"18458"	"Pabpc1"	"RNA degradation"
"5671"	"mmu03018"	"18459"	"Pabpc2"	"RNA degradation"
"5672"	"mmu03018"	"18641"	"Pfkl"	"RNA degradation"
"5673"	"mmu03018"	"18642"	"Pfkm"	"RNA degradation"
"5674"	"mmu03018"	"18983"	"Cnot7"	"RNA degradation"
"5675"	"mmu03018"	"194735"	"Btg1-ps2"	"RNA degradation"
"5676"	"mmu03018"	"210106"	"Tent4a"	"RNA degradation"
"5677"	"mmu03018"	"213550"	"Dis3l"	"RNA degradation"
"5678"	"mmu03018"	"214627"	"Tent4b"	"RNA degradation"
"5679"	"mmu03018"	"218343"	"Ttc37"	"RNA degradation"
"5680"	"mmu03018"	"22057"	"Tob1"	"RNA degradation"
"5681"	"mmu03018"	"225929"	"Patl1"	"RNA degradation"
"5682"	"mmu03018"	"226265"	"Eno4"	"RNA degradation"
"5683"	"mmu03018"	"227715"	"Exosc2"	"RNA degradation"
"5684"	"mmu03018"	"230721"	"Pabpc4"	"RNA degradation"
"5685"	"mmu03018"	"231464"	"Cnot6l"	"RNA degradation"
"5686"	"mmu03018"	"232791"	"Cnot3"	"RNA degradation"
"5687"	"mmu03018"	"234594"	"Cnot1"	"RNA degradation"
